,Date,City,Street,Rooms,Surface,Floor,Price,PricePerSq,BuildYear,DealYear,DealMonth
49,28/10/2020,givatayim,כצנלסון 78,3,70,4,"1,630,000","23,285",1960,2020.0,10.0
50,26/10/2020,givatayim,,4,109,,"3,480,000","31,926",2020,2020.0,10.0
51,26/10/2020,givatayim,ההגנה 28,2,30,1,"1,540,000","51,333",1950,2020.0,10.0
52,26/10/2020,givatayim,,2,30,,"1,540,000","51,333",1950,2020.0,10.0
53,26/10/2020,givatayim,בלוך 14,4,109,2,"3,480,000","31,926",2020,2020.0,10.0
54,25/10/2020,givatayim,צהל 3,4,114,5,"3,155,896","27,683",2020,2020.0,10.0
55,25/10/2020,givatayim,צה''ל 3,4,114,,"3,155,896","27,683",2020,2020.0,10.0
56,25/10/2020,givatayim,סירקין 25,2,38,2,"1,370,000","36,052",1950,2020.0,10.0
57,25/10/2020,givatayim,רחל 1,4,106,1,"3,429,000","32,349",2021,2020.0,10.0
58,25/10/2020,givatayim,רחל 21,4,106,,"3,429,000","32,349",2021,2020.0,10.0
59,29/9/2020,givatayim,אריאל 54,3,78,3,"2,610,000","33,461",2020,2020.0,9.0
60,29/9/2020,givatayim,המעיין 56,3,78,,"2,610,000","33,461",2020,2020.0,9.0
61,27/9/2020,givatayim,כצנלסון 81,4,88,,"4,200,000","47,727",2019,2020.0,9.0
62,27/9/2020,givatayim,,4,88,,"4,200,000","47,727",2019,2020.0,9.0
63,23/9/2020,givatayim,,3,87,,"2,325,000","26,724",1960,2020.0,9.0
64,23/9/2020,givatayim,סירני אנצו 18,3,87,1,"2,325,000","26,724",1960,2020.0,9.0
65,18/9/2020,givatayim,אריאל שרון 4,2,73,46,"2,235,000","30,616",2017,2020.0,9.0
66,18/9/2020,givatayim,שפע טל 11,2,73,,"2,235,000","30,616",2017,2020.0,9.0
67,11/9/2020,givatayim,פטאי 13,3,76,5,"2,726,001","35,868",2020,2020.0,9.0
68,11/9/2020,givatayim,פטאי 11,3,76,,"2,726,001","35,868",2020,2020.0,9.0
69,09/9/2020,givatayim,,4,90,,"3,300,000","36,666",2020,2020.0,9.0
70,09/9/2020,givatayim,קרן קימת לישראל 7,4,90,1,"3,300,000","36,666",2020,2020.0,9.0
71,07/9/2020,givatayim,,3,76,,"1,870,000","24,605",1960,2020.0,9.0
72,07/9/2020,givatayim,מצולות ים 44,3,76,2,"1,870,000","24,605",1960,2020.0,9.0
73,30/8/2020,givatayim,המרי 26,3,68,1,"1,750,000","25,735",1970,2020.0,8.0
74,30/8/2020,givatayim,רמז 3,3,48,1,"1,920,000","40,000",1960,2020.0,8.0
75,30/8/2020,givatayim,,3,122,,"2,500,000","20,491",1997,2020.0,8.0
76,30/8/2020,givatayim,הרצוג 21,5,125,6,"4,950,000","39,600",2019,2020.0,8.0
77,30/8/2020,givatayim,,3,68,,"1,750,000","25,735",1970,2020.0,8.0
78,30/8/2020,givatayim,,3,48,,"1,920,000","40,000",1960,2020.0,8.0
79,30/8/2020,givatayim,הלמד הא 2,3,122,5,"2,500,000","20,491",1997,2020.0,8.0
80,30/8/2020,givatayim,,5,125,,"4,950,000","39,600",2019,2020.0,8.0
81,23/8/2020,givatayim,הכנסת 35,4,103,7,"3,275,000","31,796",2019,2020.0,8.0
82,23/8/2020,givatayim,,4,103,,"3,275,000","31,796",2019,2020.0,8.0
83,21/8/2020,givatayim,פועלי הרכבת 6,4,99,3,"2,685,000","27,121",1985,2020.0,8.0
84,21/8/2020,givatayim,פועלי הרכבת 6,4,99,,"2,685,000","27,121",1985,2020.0,8.0
85,30/7/2020,givatayim,הפלמ''ח 29,3,108,,"2,340,000","21,666",1950,2020.0,7.0
86,30/7/2020,givatayim,הפלמח 31,3,108,2,"2,340,000","21,666",1950,2020.0,7.0
87,29/7/2020,givatayim,יצחק שדה 3,3,75,,"2,250,000","30,000",2020,2020.0,7.0
88,29/7/2020,givatayim,אריאל שרון 11,5,140,47,"1,782,051","12,728",2020,2020.0,7.0
89,29/7/2020,givatayim,,5,140,,"1,782,051","12,728",2020,2020.0,7.0
90,29/7/2020,givatayim,המעגל 15,3,86,6,"2,340,000","27,209",2017,2020.0,7.0
91,29/7/2020,givatayim,קרית יוסף 13,3,81,,"2,400,000","29,629",2021,2020.0,7.0
92,29/7/2020,givatayim,יצחק שדה 3,3,75,1,"2,250,000","30,000",2020,2020.0,7.0
93,29/7/2020,givatayim,קרית יוסף 15,3,81,3,"2,400,000","29,629",2021,2020.0,7.0
94,29/7/2020,givatayim,כצנלסון 89,4,93,,"2,920,000","31,397",2020,2020.0,7.0
95,29/7/2020,givatayim,המעגל 7,3,86,,"2,340,000","27,209",2017,2020.0,7.0
96,29/7/2020,givatayim,כצנלסון 80,4,93,7,"2,920,000","31,397",2020,2020.0,7.0
97,28/7/2020,givatayim,,2,67,,"1,885,000","28,134",1950,2020.0,7.0
98,28/7/2020,givatayim,טיבר 50,5,120,3,"3,410,000","28,416",2021,2020.0,7.0
99,28/7/2020,givatayim,ארלוזורוב 11,4,95,1,"3,000,000","31,578",1984,2020.0,7.0
100,28/7/2020,givatayim,,3,82,4,"2,175,000","26,524",1900,2020.0,7.0
101,28/7/2020,givatayim,המבוא 7,2,67,2,"1,885,000","28,134",1950,2020.0,7.0
102,28/7/2020,givatayim,,5,120,,"3,410,000","28,416",2021,2020.0,7.0
103,28/7/2020,givatayim,,4,95,,"3,000,000","31,578",1984,2020.0,7.0
104,28/7/2020,givatayim,,3,82,,"2,175,000","26,524",1900,2020.0,7.0
105,15/6/2020,givatayim,הלמד הא 50,2,47,1,"3,430,000","72,978",1950,2020.0,6.0
106,15/6/2020,givatayim,,6,148,,"4,500,000","30,405",2021,2020.0,6.0
107,15/6/2020,givatayim,,2,47,,"3,430,000","72,978",1950,2020.0,6.0
108,15/6/2020,givatayim,,6,169,,"4,735,000","28,017",2020,2020.0,6.0
109,15/6/2020,givatayim,שדה בוקר 11,6,148,2,"4,500,000","30,405",2021,2020.0,6.0
110,15/6/2020,givatayim,ריינס 35,6,169,5,"4,735,000","28,017",2020,2020.0,6.0
111,10/6/2020,givatayim,,2,62,,"1,715,000","27,661",1960,2020.0,6.0
112,10/6/2020,givatayim,גלבוע 5,2,62,1,"1,715,000","27,661",1960,2020.0,6.0
113,10/6/2020,givatayim,,4,98,,"2,950,000","30,102",1980,2020.0,6.0
114,10/6/2020,givatayim,,4,100,,"2,905,000","29,050",2020,2020.0,6.0
115,10/6/2020,givatayim,רייק חביבה 8,4,98,2,"2,950,000","30,102",1980,2020.0,6.0
116,10/6/2020,givatayim,הכנסת 30,4,100,1,"2,905,000","29,050",2020,2020.0,6.0
117,10/6/2020,givatayim,,3.5,79,,"2,500,000","31,645",1988,2020.0,6.0
118,10/6/2020,givatayim,בן צבי שמעון 27,3.5,79,7,"2,500,000","31,645",1988,2020.0,6.0
119,09/6/2020,givatayim,קרית יוסף 15,4,95,1,"2,755,803","29,008",2021,2020.0,6.0
120,09/6/2020,givatayim,שדה בוקר 3,3,71,3,"2,057,057","28,972",1950,2020.0,6.0
121,09/6/2020,givatayim,,5,124,,"4,000,000","32,258",2020,2020.0,6.0
122,09/6/2020,givatayim,,3.5,83,,"2,230,000","26,867",2020,2020.0,6.0
123,09/6/2020,givatayim,,3,71,,"2,057,057","28,972",1950,2020.0,6.0
124,09/6/2020,givatayim,,4,95,,"2,755,803","29,008",2021,2020.0,6.0
125,28/5/2020,givatayim,הדגנים 9,3,61,,"1,715,000","28,114",1950,2020.0,5.0
126,28/5/2020,givatayim,אילת 21,3,61,2,"1,715,000","28,114",1950,2020.0,5.0
127,22/5/2020,givatayim,רחל 25,2,34,1,"1,640,000","48,235",1960,2020.0,5.0
128,22/5/2020,givatayim,רחל 23,2,34,,"1,640,000","48,235",1960,2020.0,5.0
129,20/5/2020,givatayim,,3,85,,"2,266,500","26,664",1970,2020.0,5.0
130,20/5/2020,givatayim,המעין 31,3,62,2,"2,266,500","36,556",1970,2020.0,5.0
131,20/5/2020,givatayim,המעין 31,3,85,2,"2,266,500","26,664",1970,2020.0,5.0
132,19/5/2020,givatayim,יצחק שדה 3,4,117,,"25,000",213,2020,2020.0,5.0
133,19/5/2020,givatayim,,4,117,,"25,000",213,2020,2020.0,5.0
134,19/5/2020,givatayim,,5,119,,"1,650,000","13,865",2021,2020.0,5.0
135,19/5/2020,givatayim,ערבי נחל 5,5,119,,"1,650,000","13,865",2021,2020.0,5.0
136,10/5/2020,givatayim,ברוך 6,3,90,,"1,857,427","20,638",1950,2020.0,5.0
137,10/5/2020,givatayim,גבעתיים 222,3,90,,"1,857,427","20,638",1950,2020.0,5.0
138,05/5/2020,givatayim,,3,65,,"1,900,000","29,230",1980,2020.0,5.0
139,05/5/2020,givatayim,בורוכוב 15,3,67,4,"2,200,000","32,835",2015,2020.0,5.0
140,05/5/2020,givatayim,דרך השלום 91,3.5,79,5,"2,130,000","26,962",2020,2020.0,5.0
141,05/5/2020,givatayim,,3,67,,"2,200,000","32,835",2015,2020.0,5.0
142,05/5/2020,givatayim,,3.5,79,,"2,130,000","26,962",2020,2020.0,5.0
143,05/5/2020,givatayim,,4,93,,"2,350,000","25,268",1992,2020.0,5.0
144,05/5/2020,givatayim,טבנקין 39,4,93,3,"2,350,000","25,268",1992,2020.0,5.0
145,30/4/2020,givatayim,המעלות 17,4,104,4,"2,750,000","26,442",2020,2020.0,4.0
146,30/4/2020,givatayim,,4,104,,"2,750,000","26,442",2020,2020.0,4.0
147,28/4/2020,givatayim,עמישב 22,3.5,83,,"2,130,000","25,662",2020,2020.0,4.0
148,28/4/2020,givatayim,דרך השלום 91,3.5,83,5,"2,130,000","25,662",2020,2020.0,4.0
149,27/4/2020,givatayim,ריינס 5,5,113,,"3,315,000","29,336",2020,2020.0,4.0
150,27/4/2020,givatayim,הכנסת 32,5,113,2,"3,315,000","29,336",2020,2020.0,4.0
151,27/4/2020,givatayim,הכנסת 30,4,100,1,"2,900,000","29,000",2018,2020.0,4.0
152,27/4/2020,givatayim,בן צבי שמעון 4,5,153,5,"4,160,000","27,189",2005,2020.0,4.0
153,27/4/2020,givatayim,ריינס 5,4,100,,"2,900,000","29,000",2018,2020.0,4.0
154,27/4/2020,givatayim,שמעון בן צבי 16,5,153,,"4,160,000","27,189",2005,2020.0,4.0
155,14/4/2020,givatayim,,5,117,,"4,000,000","34,188",2008,2020.0,4.0
156,14/4/2020,givatayim,בן צבי שמעון 4,5,117,2,"4,000,000","34,188",2008,2020.0,4.0
157,12/4/2020,givatayim,המעגל 2,2.5,79,,"1,760,000","22,278",1950,2020.0,4.0
158,12/4/2020,givatayim,דן 170,2.5,79,1,"1,760,000","22,278",1950,2020.0,4.0
159,07/4/2020,givatayim,בן ציון ישראלי 17,4,111,,"3,460,000","31,171",2011,2020.0,4.0
160,07/4/2020,givatayim,בן ציון ישראלי 15,4,111,6,"3,460,000","31,171",2011,2020.0,4.0
161,07/4/2020,givatayim,שמעון בן צבי 59,4,106,,"3,170,000","29,905",2010,2020.0,4.0
162,07/4/2020,givatayim,בן צבי שמעון 59,4,106,7,"3,170,000","29,905",2010,2020.0,4.0
163,07/4/2020,givatayim,סירקין 21,3,65,,"1,850,000","28,461",1960,2020.0,4.0
164,07/4/2020,givatayim,פועלי הרכבת 9,3,81,,"1,860,000","22,962",1960,2020.0,4.0
165,30/3/2020,givatayim,בלוך 5,3.5,79,4,"2,520,000","31,898",2018,2020.0,3.0
166,30/3/2020,givatayim,הפועל הצעיר 10,3,77,2,"2,000,000","25,974",1970,2020.0,3.0
167,30/3/2020,givatayim,,3,77,,"2,000,000","25,974",1970,2020.0,3.0
168,30/3/2020,givatayim,,3.5,79,,"2,520,000","31,898",2018,2020.0,3.0
169,29/3/2020,givatayim,גוש עציון 8,2,50,2,"1,790,000","35,800",1950,2020.0,3.0
170,26/3/2020,givatayim,הל''ה 60,3,58,,"1,955,000","33,706",1950,2020.0,3.0
171,26/3/2020,givatayim,הלמד הא 54,3,58,3,"1,955,000","33,706",1950,2020.0,3.0
172,25/3/2020,givatayim,שדה בוקר 13,3,80,,"2,590,000","32,375",2018,2020.0,3.0
173,25/3/2020,givatayim,עליית הנוער 9,4,88,,"2,420,000","27,500",1960,2020.0,3.0
174,25/3/2020,givatayim,שדה בוקר 13,3,80,3,"2,590,000","32,375",2018,2020.0,3.0
175,25/3/2020,givatayim,עלית הנוער 9,4,88,1,"2,420,000","27,500",1960,2020.0,3.0
176,24/3/2020,givatayim,שדה בוקר 11,5,116,4,"3,620,000","31,206",2020,2020.0,3.0
177,23/3/2020,givatayim,סירקין 13,3,107,,"2,131,397","19,919",1970,2020.0,3.0
178,22/3/2020,givatayim,אנצו סירני 6,4,86,,"2,570,000","29,883",1985,2020.0,3.0
179,22/3/2020,givatayim,,4,86,4,"2,570,000","29,883",1985,2020.0,3.0
180,13/3/2020,givatayim,ניצנה 22,4,95,,"3,000,000","31,578",2020,2020.0,3.0
181,13/3/2020,givatayim,גולומב 29,4,95,1,"3,000,000","31,578",2020,2020.0,3.0
182,10/3/2020,givatayim,רמב''ם 20,4,95,,"2,070,000","21,789",1950,2020.0,3.0
183,10/3/2020,givatayim,וייצמן 53,3,71,,"1,920,000","27,042",1960,2020.0,3.0
184,10/3/2020,givatayim,המעין 2,3,71,3,"1,920,000","27,042",1960,2020.0,3.0
185,28/2/2020,givatayim,עליית הנוער 5,4,87,,"2,400,000","27,586",1960,2020.0,2.0
186,28/2/2020,givatayim,עלית הנוער 5,4,87,2,"2,400,000","27,586",1960,2020.0,2.0
187,21/2/2020,givatayim,שדה בוקר 17,5,134,,"4,443,504","33,160",2021,2020.0,2.0
188,21/2/2020,givatayim,ריינס 5,5,134,,"4,443,504","33,160",2021,2020.0,2.0
189,16/2/2020,givatayim,כצנלסון 110,3,70,,"2,254,000","32,200",2021,2020.0,2.0
190,16/2/2020,givatayim,כצנלסון 138,3,70,,"1,650,000","23,571",1950,2020.0,2.0
191,16/2/2020,givatayim,התע''ש 29,3,98,,"2,600,000","26,530",1960,2020.0,2.0
192,16/2/2020,givatayim,"התע""ש 27",3,98,2,"2,600,000","26,530",1960,2020.0,2.0
193,16/2/2020,givatayim,כצנלסון 144,3,70,2,"1,650,000","23,571",1950,2020.0,2.0
194,16/2/2020,givatayim,המעין 15,5,116,3,"3,490,000","30,086",2021,2020.0,2.0
195,16/2/2020,givatayim,ז'בוטינסקי 54,5,119,,"3,280,000","27,563",2018,2020.0,2.0
196,16/2/2020,givatayim,ריינס 5,5,116,,"3,490,000","30,086",2021,2020.0,2.0
197,16/2/2020,givatayim,ויצמן 24,3.5,71,3,"1,750,000","24,647",1960,2020.0,2.0
198,16/2/2020,givatayim,וייצמן 24,3.5,71,,"1,750,000","24,647",1960,2020.0,2.0
199,16/2/2020,givatayim,ריינס 5,4,100,,"2,478,632","24,786",2018,2020.0,2.0
200,16/2/2020,givatayim,ז'בוטינסקי 54,5,119,5,"3,280,000","27,563",2018,2020.0,2.0
201,16/2/2020,givatayim,הכנסת 30,4,100,1,"2,478,632","24,786",2018,2020.0,2.0
202,16/2/2020,givatayim,שינקין 42,3,70,7,"2,254,000","32,200",2021,2020.0,2.0
203,09/2/2020,givatayim,שינקין 42,4,93,6,"2,860,000","30,752",2021,2020.0,2.0
204,09/2/2020,givatayim,,4,93,,"2,860,000","30,752",2021,2020.0,2.0
205,31/1/2020,givatayim,סמטת אליהו 6,3,92,,"2,250,000","24,456",1960,2020.0,1.0
206,31/1/2020,givatayim,קרן קימת לישראל 23,3,92,1,"2,250,000","24,456",1960,2020.0,1.0
207,19/1/2020,givatayim,,5,113,,"3,355,872","29,697",2021,2020.0,1.0
208,19/1/2020,givatayim,גבע 4,5,113,6,"3,355,872","29,697",2021,2020.0,1.0
209,10/1/2020,givatayim,קפלנסקי 5,3,90,6,"2,295,000","25,500",1950,2020.0,1.0
210,10/1/2020,givatayim,קפלנסקי 5,3,90,,"2,295,000","25,500",1950,2020.0,1.0
211,07/1/2020,givatayim,קרן קימת לישראל 22,2.5,80,2,"2,250,000","28,125",1960,2020.0,1.0
212,07/1/2020,givatayim,,2.5,80,,"2,250,000","28,125",1960,2020.0,1.0
213,07/1/2020,givatayim,יצחק שדה 3,5,133,7,"4,850,000","36,466",2020,2020.0,1.0
214,07/1/2020,givatayim,כצנלסון 75,3,63,1,"1,300,000","20,634",1950,2020.0,1.0
215,07/1/2020,givatayim,,3,94,,"2,580,000","27,446",1950,2020.0,1.0
216,07/1/2020,givatayim,,5,133,,"4,850,000","36,466",2020,2020.0,1.0
217,07/1/2020,givatayim,ריינס 30,3,94,2,"2,580,000","27,446",1950,2020.0,1.0
218,07/1/2020,givatayim,,3,63,,"1,300,000","20,634",1950,2020.0,1.0
